hw-rankselect-0.13.3.1,real,8.255,0,5,69.25,65.75,69.25,65.75,66.5,64.0,63.25,65.5,66.5,65.5
hw-rankselect-0.13.3.1,user,390.579,0,5,69.25,65.75,69.25,65.75,66.5,64.0,63.25,65.5,66.5,65.5
hw-rankselect-0.13.3.1,sys,234.140,0,5,69.25,65.75,69.25,65.75,66.5,64.0,63.25,65.5,66.5,65.5
hw-rankselect-0.13.3.1,real,8.344,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,user,389.572,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,sys,225.328,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,real,8.344,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,user,389.572,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,sys,225.328,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,real,8.344,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,user,389.572,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,sys,225.328,0,6,70.125,67.25,70.125,66.75,67.25,64.25,64.5,66.5,67.0,66.75
hw-rankselect-0.13.3.1,real,8.185,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,user,381.160,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,sys,223.441,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,real,8.185,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,user,381.160,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,sys,223.441,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,real,8.185,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,user,381.160,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,sys,223.441,0,7,70.625,66.0,70.625,67.25,68.75,65.0,64.75,67.0,67.5,66.0
hw-rankselect-0.13.3.1,real,8.325,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,user,391.827,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,sys,213.229,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,real,8.325,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,user,391.827,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,sys,213.229,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,real,8.325,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,user,391.827,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,sys,213.229,0,8,70.875,66.25,70.875,68.0,68.5,65.25,66.25,67.25,68.0,66.5
hw-rankselect-0.13.3.1,real,7.895,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,user,356.859,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,sys,229.485,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,real,7.895,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,user,356.859,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,sys,229.485,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,real,7.895,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,user,356.859,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,sys,229.485,0,9,71.125,66.75,71.125,67.75,68.75,65.5,65.25,67.75,68.5,69.0
hw-rankselect-0.13.3.1,real,8.046,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,user,371.247,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,sys,228.116,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,real,8.046,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,user,371.247,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,sys,228.116,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,real,8.046,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,user,371.247,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,sys,228.116,0,10,71.75,67.75,71.75,68.5,68.75,66.0,65.5,68.5,70.5,67.5
hw-rankselect-0.13.3.1,real,8.205,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,user,390.796,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,sys,214.446,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,real,8.205,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,user,390.796,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,sys,214.446,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,real,8.205,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,user,390.796,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
hw-rankselect-0.13.3.1,sys,214.446,0,11,72.25,68.5,72.25,68.5,69.75,66.5,66.0,69.5,69.0,71.25
ListLike-4.6.3,real,23.503,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,user,23.116,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,sys,0.809,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,real,23.503,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,user,23.116,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,sys,0.809,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,real,23.503,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,user,23.116,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,sys,0.809,0,1,70.625,62.5,70.625,64.0,64.25,62.25,61.5,64.5,64.5,63.25
ListLike-4.6.3,real,23.583,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,user,23.330,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,sys,0.708,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,real,23.583,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,user,23.330,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,sys,0.708,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,real,23.583,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,user,23.330,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,sys,0.708,0,2,68.75,62.0,68.75,63.75,63.5,60.5,60.25,63.0,64.5,61.75
ListLike-4.6.3,real,23.843,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,user,23.500,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,sys,0.767,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,real,23.843,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,user,23.500,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,sys,0.767,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,real,23.843,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,user,23.500,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,sys,0.767,0,3,67.75,61.25,67.75,63.0,63.0,59.5,59.75,62.0,62.5,60.75
ListLike-4.6.3,real,24.003,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,user,23.785,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,sys,0.632,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,real,24.003,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,user,23.785,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,sys,0.632,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,real,24.003,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,user,23.785,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,sys,0.632,0,4,67.0,60.75,67.0,62.75,62.25,59.75,59.25,61.5,62.0,60.5
ListLike-4.6.3,real,23.533,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,user,23.249,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,sys,0.698,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,real,23.533,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,user,23.249,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,sys,0.698,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,real,23.533,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,user,23.249,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,sys,0.698,0,5,67.0,59.5,67.0,60.75,60.75,59.0,58.0,60.75,61.75,59.75
ListLike-4.6.3,real,23.653,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,user,23.387,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,sys,0.700,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,real,23.653,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,user,23.387,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,sys,0.700,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,real,23.653,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,user,23.387,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,sys,0.700,0,6,65.875,59.0,65.875,61.25,60.75,57.75,58.0,60.0,60.5,60.25
ListLike-4.6.3,real,23.623,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,user,23.166,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,sys,0.917,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,real,23.623,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,user,23.166,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,sys,0.917,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,real,23.623,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,user,23.166,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,sys,0.917,0,7,66.125,59.0,66.125,60.5,60.75,57.5,58.0,59.75,60.75,59.0
ListLike-4.6.3,real,23.533,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,user,23.315,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,sys,0.587,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,real,23.533,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,user,23.315,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,sys,0.587,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,real,23.533,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,user,23.315,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,sys,0.587,0,8,65.0,58.75,65.0,60.25,60.0,57.75,57.0,59.5,60.25,58.25
ListLike-4.6.3,real,23.393,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,user,23.064,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,sys,0.761,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,real,23.393,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,user,23.064,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,sys,0.761,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,real,23.393,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,user,23.064,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,sys,0.761,0,9,65.625,57.75,65.625,58.75,59.0,56.75,57.0,60.25,60.25,58.25
ListLike-4.6.3,real,23.673,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,user,23.303,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,sys,0.805,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,real,23.673,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,user,23.303,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,sys,0.805,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,real,23.673,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,user,23.303,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,sys,0.805,0,10,64.0,58.0,64.0,59.5,59.5,57.25,56.25,58.5,59.5,57.75
ListLike-4.6.3,real,23.624,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,user,23.233,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,sys,0.828,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,real,23.624,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,user,23.233,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,sys,0.828,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,real,23.624,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,user,23.233,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
ListLike-4.6.3,sys,0.828,0,11,65.0,58.5,65.0,58.75,60.25,56.25,56.25,58.5,59.5,57.25
loop-0.3.0,real,19.834,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,user,19.666,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,sys,0.169,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,real,19.834,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,user,19.666,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,sys,0.169,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,real,19.834,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,user,19.666,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,sys,0.169,0,1,63.0,57.0,63.0,57.5,58.0,56.0,55.5,57.5,58.5,57.5
loop-0.3.0,real,19.835,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,user,19.701,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,sys,0.143,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,real,19.835,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,user,19.701,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,sys,0.143,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,real,19.835,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,user,19.701,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,sys,0.143,0,2,63.875,56.75,63.875,58.0,57.25,54.75,54.75,57.0,57.75,55.75
loop-0.3.0,real,19.835,0,3,63.75,55.75,63.75,58.0,58.0,55.0,54.0,56.75,57.25,56.0
loop-0.3.0,user,19.708,0,3,63.75,55.75,63.75,58.0,58.0,55.0,54.0,56.75,57.25,56.0
loop-0.3.0,sys,0.134,0,3,63.75,55.75,63.75,58.0,58.0,55.0,54.0,56.75,57.25,56.0
loop-0.3.0,real,19.835,0,3,63.75,55.75,63.75,58.0,58.0,55.0,54.0,56.75,57.25,56.0
