TALLY,CSt,CCI,CAV,CAT,CSe,CSB,CSA,CTI,AINT,AIVA,AITA,ARGS,LVAR,ACTIV,IFV,IFT,IFJI,IFCo,IFL,IFCase,IFNR,IFR,IFTick,IFLNR,IFLBR,IFCast,IFLam,IFA,FOLDTY,SIZE,WF,ID,Inlined,Modified
1,1,0.990988644776091,0.0549217625313782,0.388884468011739,0.0033470059006653,0.144075582530944,0.0746613809051866,0.544180236750028,0,0.0513553203648912,0.147514221157997,0.322974012476519,0.521843553999407,0.632608229101107,1,0.263000393056168,0,0,0,0.064371990286931,0.278968601322887,0,0.0341862411049942,0,0.189310801328192,0,0.0617773372976544,0.437481161034871,0.944670712974953,0.828984395911251,79.1472730824043,0.674416866208985,set-cover-0.1,0,-1
2,1,0.989817477876106,0.0610868362831858,0.403982300884956,0.00496681415929204,0.128628318584071,0.0754618362831858,0.570984513274336,0,0.0504839601769912,0.140901548672566,0.246794800884956,0.438180309734513,0.674280973451327,1,0.195951327433628,0,0,0,0.0754922566371681,0.242795907079646,0,0.0243777654867257,0,0.17891592920354,0,0.052204092920354,0.397549778761062,0.986321902654867,0.851720132743363,74.8784264380531,0.66952157079646,reinterpret-cast-0.1.0,0,-1
3,1,0.992774835977461,0.0373537627220931,0.341137544240509,0.00743994920592346,0.200137881610407,0.0443148981289591,0.433771774502798,0,0.0440131511396188,0.183161470262206,0.416233778479991,0.643408399881816,0.623885998311055,1,0.276370905722925,0,0,0,0.0664461538783918,0.317765773090455,0,0.0509198044511872,0,0.269708374107594,0,0.053208052453685,0.487314053656482,0.992654346728245,0.815145393853162,89.9810831878731,0.684746689688844,monoid-subclasses-1.0.1,0,-1
4,1,0.99387302335235,0.0380744829443145,0.273350947164117,0.0079612832292771,0.174801844403682,0.0478167825028468,0.402267079525885,0,0.0520225053150015,0.175709181069059,0.279385367057649,0.507117053441709,0.593744565796633,1,0.219136529626576,0,0,0,0.0686869281815683,0.238493512612961,0,0.0220986262333889,0,0.183945329810567,0,0.077576583702158,0.411870543953239,0.961318288653664,0.843528600037023,76.3434051910315,0.684115017193118,midi-0.2.2.2,0,-1
5,1,0.98952589408296,0.066324750737098,0.488167045531273,0.0181207940401972,0.172874794625374,0.0854836713105715,0.6441026535527,0,0.056303594337287,0.155285723931489,0.259410659224415,0.470999977493192,0.683447367828768,1,0.239072944565731,0,0,0,0.0698498795885755,0.291105872026288,0,0.0230329049537485,0,0.203292746055682,0,0.0796572213094461,0.379748936553307,1.02896344894331,0.852234363394927,71.9130139992348,0.62896963831559,metrics-0.4.1.1,0,-1
