abstract-deque-0.3,real,0.054,0,5,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.25,33.0,34.25,33.75,34.25,32.5,32.25,33.5,34.25,33.25
abstract-deque-0.3,user,0.041,0,5,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.25,33.0,34.25,33.75,34.25,32.5,32.25,33.5,34.25,33.25
abstract-deque-0.3,sys,0.007,0,5,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.25,33.0,34.25,33.75,34.25,32.5,32.25,33.5,34.25,33.25
abstract-deque-0.3,real,0.054,0,6,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.25,33.25,34.25,33.75,34.25,32.75,32.25,34.0,34.0,33.25
abstract-deque-0.3,user,0.034,0,6,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.25,33.25,34.25,33.75,34.25,32.75,32.25,34.0,34.0,33.25
abstract-deque-0.3,sys,0.015,0,6,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.25,33.25,34.25,33.75,34.25,32.75,32.25,34.0,34.0,33.25
abstract-par-0.3.3,real,0.054,0,1,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,34.0,34.5,32.5,32.25,33.5,34.25,33.5
abstract-par-0.3.3,user,0.037,0,1,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,34.0,34.5,32.5,32.25,33.5,34.25,33.5
abstract-par-0.3.3,sys,0.012,0,1,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,34.0,34.5,32.5,32.25,33.5,34.25,33.5
abstract-par-0.3.3,real,0.054,0,2,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.25,34.375,33.5,34.5,33.0,32.25,33.75,34.0,33.5
abstract-par-0.3.3,user,0.047,0,2,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.25,34.375,33.5,34.5,33.0,32.25,33.75,34.0,33.5
abstract-par-0.3.3,sys,0.004,0,2,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.25,34.375,33.5,34.5,33.0,32.25,33.75,34.0,33.5
abstract-par-0.3.3,real,0.054,0,3,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.5,34.75,33.0,32.25,33.75,34.5,33.5
abstract-par-0.3.3,user,0.041,0,3,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.5,34.75,33.0,32.25,33.75,34.5,33.5
abstract-par-0.3.3,sys,0.009,0,3,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.5,34.75,33.0,32.25,33.75,34.5,33.5
abstract-par-0.3.3,real,0.054,0,4,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.75,34.75,32.5,32.25,33.5,34.0,33.75
abstract-par-0.3.3,user,0.045,0,4,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.75,34.75,32.5,32.25,33.5,34.0,33.75
abstract-par-0.3.3,sys,0.004,0,4,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.75,34.75,32.5,32.25,33.5,34.0,33.75
abstract-par-0.3.3,real,0.054,0,5,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,34.25,34.25,32.75,32.25,34.0,34.5,33.5
abstract-par-0.3.3,user,0.044,0,5,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,34.25,34.25,32.75,32.25,34.0,34.5,33.5
abstract-par-0.3.3,sys,0.004,0,5,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,34.25,34.25,32.75,32.25,34.0,34.5,33.5
abstract-par-0.3.3,real,0.054,0,6,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.75,34.5,32.75,32.25,33.75,34.25,33.75
abstract-par-0.3.3,user,0.044,0,6,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.75,34.5,32.75,32.25,33.75,34.25,33.75
abstract-par-0.3.3,sys,0.004,0,6,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.375,33.5,34.375,33.75,34.5,32.75,32.25,33.75,34.25,33.75
reinterpret-cast-0.1.0,real,56.046,0,1,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.75,33.75,34.75,33.5,34.5,33.25,32.5,33.5,34.25,33.75
reinterpret-cast-0.1.0,user,55.625,0,1,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.75,33.75,34.75,33.5,34.5,33.25,32.5,33.5,34.25,33.75
reinterpret-cast-0.1.0,sys,0.461,0,1,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,34.75,33.75,34.75,33.5,34.5,33.25,32.5,33.5,34.25,33.75
reinterpret-cast-0.1.0,real,55.957,0,2,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,35.25,33.5,35.25,33.75,34.75,33.5,32.5,34.0,34.25,33.25
reinterpret-cast-0.1.0,user,55.537,0,2,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,35.25,33.5,35.25,33.75,34.75,33.5,32.5,34.0,34.25,33.25
reinterpret-cast-0.1.0,sys,0.443,0,2,17,12,11,11,32,57,8,61,1,17,13,10,17,6,9,35.25,33.5,35.25,33.75,34.75,33.5,32.5,34.0,34.25,33.25
